                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                0.45207,                0.83548,                0.28994,                0.92543,                0.91127,                0.85425,                0.90915,                0.77067,                0.91051,                0.85025,                0.90523,                0.73021,                      0,                      0,                    inf,                      0,              0.0003961,              0.0003961,              0.0003961
                     63,                0.44188,                0.80588,                0.27841,                0.92363,                 0.8908,                 0.8725,                0.91111,                0.78207,                0.88896,                0.87187,                0.90237,                0.73369,                      0,                      0,                    inf,                      0,              0.0003862,              0.0003862,              0.0003862
                     64,                0.44168,                0.80503,                0.27567,                0.92168,                0.91684,                0.87016,                0.91395,                0.78046,                0.91048,                0.86436,                0.90647,                0.73741,                      0,                      0,                    inf,                      0,              0.0003763,              0.0003763,              0.0003763
                     65,                0.43638,                0.78259,                0.27516,                 0.9228,                0.86563,                0.87011,                0.90533,                0.76823,                0.86851,                0.86967,                0.90612,                0.73299,                      0,                      0,                    inf,                      0,              0.0003664,              0.0003664,              0.0003664
                     66,                0.43257,                0.78424,                 0.2742,                0.92098,                0.90799,                0.83436,                0.90109,                0.76685,                0.90658,                0.83309,                0.89746,                0.72866,                      0,                      0,                    inf,                      0,              0.0003565,              0.0003565,              0.0003565
                     67,                  0.439,                0.79847,                 0.2742,                0.92339,                0.92485,                0.84605,                0.90845,                0.77478,                0.91842,                0.83342,                0.89469,                0.73613,                      0,                      0,                    inf,                      0,              0.0003466,              0.0003466,              0.0003466
                     68,                 0.4351,                0.80003,                0.27319,                0.92129,                0.90851,                0.85412,                0.90472,                0.77263,                0.90765,                0.83829,                0.89249,                0.72878,                      0,                      0,                    inf,                      0,              0.0003367,              0.0003367,              0.0003367
                     69,                0.44004,                0.79879,                0.27021,                0.92086,                0.91239,                0.85654,                0.90153,                0.76409,                0.90596,                0.85204,                0.89452,                0.72508,                      0,                      0,                    inf,                      0,              0.0003268,              0.0003268,              0.0003268
                     70,                0.43054,                0.78679,                0.26897,                0.91953,                0.89968,                0.87279,                0.91023,                0.77812,                0.89028,                0.86464,                0.89575,                0.73188,                      0,                      0,                    inf,                      0,              0.0003169,              0.0003169,              0.0003169
                     71,                0.43087,                 0.7764,                0.26971,                0.91979,                0.89404,                0.87926,                0.90569,                0.77084,                0.88439,                0.87014,                0.88906,                0.73292,                      0,                      0,                    inf,                      0,               0.000307,               0.000307,               0.000307
