                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     43,                0.46245,                0.88228,                 0.3142,                0.93808,                0.88114,                0.83695,                0.90063,                0.75473,                0.86965,                0.82758,                0.88507,                0.72162,                      0,                      0,                    inf,                      0,             0.00058042,             0.00058042,             0.00058042
                     44,                0.46871,                0.90353,                0.31523,                  0.935,                0.84105,                0.87245,                0.90114,                0.75714,                0.83905,                0.87194,                0.89364,                0.72388,                      0,                      0,                    inf,                      0,             0.00057043,             0.00057043,             0.00057043
                     45,                0.46679,                0.85556,                0.30686,                0.93342,                0.84988,                0.88314,                0.89521,                0.75656,                  0.845,                0.88141,                0.89326,                  0.715,                      0,                      0,                    inf,                      0,             0.00056044,             0.00056044,             0.00056044
                     46,                0.47511,                0.86704,                0.30982,                0.93841,                0.90244,                 0.8256,                0.89789,                0.74954,                 0.8939,                0.81781,                0.88356,                0.70279,                      0,                      0,                    inf,                      0,             0.00055045,             0.00055045,             0.00055045
                     47,                0.46297,                0.87151,                0.30913,                0.93533,                0.87705,                0.84077,                0.90166,                 0.7551,                 0.8687,                0.83298,                0.88966,                  0.719,                      0,                      0,                    inf,                      0,             0.00054046,             0.00054046,             0.00054046
                     48,                0.46339,                 0.8501,                0.30592,                0.93641,                 0.8873,                0.83772,                0.89926,                0.75622,                0.88378,                 0.8275,                 0.8862,                0.71573,                      0,                      0,                    inf,                      0,             0.00053047,             0.00053047,             0.00053047
                     49,                0.45708,                 0.8578,                0.30564,                0.92876,                 0.8595,                0.86678,                0.90386,                0.75477,                0.85118,                0.85899,                0.89279,                 0.7153,                      0,                      0,                    inf,                      0,             0.00052048,             0.00052048,             0.00052048
                     50,                0.45877,                0.85392,                0.29953,                0.92994,                0.89119,                0.84509,                0.88654,                0.74907,                0.89098,                0.84292,                0.88677,                0.71571,                      0,                      0,                    inf,                      0,             0.00051049,             0.00051049,             0.00051049
                     51,                0.45718,                0.84159,                0.30141,                 0.9313,                0.92027,                0.82542,                0.89558,                 0.7519,                0.91084,                0.81711,                 0.8851,                 0.7145,                      0,                      0,                    inf,                      0,              0.0005005,              0.0005005,              0.0005005
                     52,                0.46072,                0.83976,                 0.3004,                0.93581,                0.87377,                0.85725,                0.89311,                0.74981,                0.86374,                0.86139,                0.88042,                0.71516,                      0,                      0,                    inf,                      0,             0.00049051,             0.00049051,             0.00049051
                     53,                 0.4512,                0.82572,                0.28932,                 0.9299,                0.87853,                0.85692,                0.90059,                0.75908,                0.86974,                0.84857,                0.88537,                0.72155,                      0,                      0,                    inf,                      0,             0.00048052,             0.00048052,             0.00048052
                     54,                0.45391,                0.82506,                0.29159,                0.93327,                0.89081,                0.85206,                0.88866,                0.75708,                0.88185,                0.84378,                0.87427,                0.71883,                      0,                      0,                    inf,                      0,             0.00047053,             0.00047053,             0.00047053
                     55,                0.45583,                0.83655,                0.29098,                0.93045,                0.88078,                0.84966,                0.89659,                0.76199,                 0.8699,                0.83999,                  0.881,                0.72003,                      0,                      0,                    inf,                      0,             0.00046054,             0.00046054,             0.00046054
                     56,                0.44969,                0.81193,                0.29379,                0.92644,                0.90111,                0.85217,                0.90133,                0.76062,                0.89186,                0.84382,                0.88569,                 0.7254,                      0,                      0,                    inf,                      0,             0.00045055,             0.00045055,             0.00045055
                     57,                0.44336,                0.82572,                0.28599,                0.92742,                0.88085,                0.86906,                0.90374,                0.76195,                0.87345,                0.86203,                0.88828,                0.72677,                      0,                      0,                    inf,                      0,             0.00044056,             0.00044056,             0.00044056
                     58,                0.45199,                0.83348,                0.29009,                0.92345,                0.86989,                0.86087,                0.89625,                0.75945,                0.86091,                0.85285,                0.87668,                0.71649,                      0,                      0,                    inf,                      0,             0.00043057,             0.00043057,             0.00043057
                     59,                0.44892,                 0.8088,                0.28858,                0.92841,                 0.9081,                0.83676,                0.90654,                0.76745,                0.90045,                0.82953,                0.89185,                0.72974,                      0,                      0,                    inf,                      0,             0.00042058,             0.00042058,             0.00042058
                     60,                0.44499,                0.82765,                 0.2873,                 0.9238,                0.89718,                0.86622,                 0.9064,                0.76324,                0.88841,                0.85787,                0.89235,                0.72975,                      0,                      0,                    inf,                      0,             0.00041059,             0.00041059,             0.00041059
                     61,                0.44666,                0.82886,                0.28171,                0.92449,                0.85918,                0.85621,                 0.9033,                 0.7634,                 0.8526,                0.84974,                0.89038,                0.72486,                      0,                      0,                    inf,                      0,              0.0004006,              0.0004006,              0.0004006
                     62,                0.44998,                0.83666,                0.29125,                0.92738,                0.89037,                 0.8691,                0.90661,                0.76914,                0.88332,                0.86109,                0.88921,                0.72965,                      0,                      0,                    inf,                      0,             0.00039061,             0.00039061,             0.00039061
