                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     57,                 1.2241,                 2.9625,                0.89971,                 1.4184,                0.74424,                0.71082,                0.76441,                0.56567,                0.72346,                0.70801,                 0.7462,                0.47577,                      0,                      0,                    inf,                      0,               0.004456,               0.004456,               0.004456
                     58,                 1.2276,                 2.9569,                0.90263,                 1.4211,                0.75746,                0.71808,                0.75893,                0.56662,                0.77347,                0.69611,                0.74796,                0.48191,                      0,                      0,                    inf,                      0,               0.004357,               0.004357,               0.004357
                     59,                 1.2241,                 2.9364,                0.89458,                 1.4164,                0.76139,                0.72116,                0.75873,                0.56622,                0.75318,                 0.7128,                 0.7454,                0.48124,                      0,                      0,                    inf,                      0,               0.004258,               0.004258,               0.004258
                     60,                 1.2095,                 2.9282,                0.88381,                 1.4047,                 0.7709,                0.71952,                0.77475,                0.56721,                 0.7735,                0.69339,                0.74715,                0.47791,                      0,                      0,                    inf,                      0,               0.004159,               0.004159,               0.004159
                     61,                 1.1962,                 2.9109,                0.86941,                 1.3931,                0.75172,                0.70964,                  0.746,                0.55925,                0.77629,                0.67503,                0.73511,                0.46444,                      0,                      0,                    inf,                      0,                0.00406,                0.00406,                0.00406
                     62,                 1.2043,                 2.9087,                0.87726,                 1.4028,                0.74543,                0.68704,                0.73373,                0.54447,                0.72384,                0.67699,                0.72455,                0.45188,                      0,                      0,                    inf,                      0,               0.003961,               0.003961,               0.003961
                     63,                  1.201,                 2.8933,                0.87038,                 1.3954,                0.72262,                0.71976,                0.74014,                 0.5457,                 0.7054,                0.69948,                0.72589,                0.45923,                      0,                      0,                    inf,                      0,               0.003862,               0.003862,               0.003862
                     64,                 1.1936,                 2.8918,                0.87001,                 1.3892,                0.72564,                0.70749,                0.74317,                0.54815,                0.72238,                0.69335,                0.73384,                0.46711,                      0,                      0,                    inf,                      0,               0.003763,               0.003763,               0.003763
                     65,                 1.1863,                 2.8759,                0.85492,                 1.3809,                0.73776,                0.72159,                0.74803,                0.55372,                0.72807,                0.71226,                  0.737,                0.47149,                      0,                      0,                    inf,                      0,               0.003664,               0.003664,               0.003664
                     66,                 1.1781,                 2.8528,                0.85143,                 1.3765,                0.71312,                0.69795,                0.73847,                0.55215,                0.70772,                0.69994,                0.73144,                0.46493,                      0,                      0,                    inf,                      0,               0.003565,               0.003565,               0.003565
                     67,                 1.1775,                  2.857,                0.84592,                 1.3767,                0.68785,                0.70366,                0.74669,                0.55552,                0.69036,                0.70361,                0.74621,                 0.4748,                      0,                      0,                    inf,                      0,               0.003466,               0.003466,               0.003466
                     68,                 1.1712,                 2.8507,                0.84646,                 1.3774,                0.70226,                0.72472,                 0.7581,                0.55731,                 0.6941,                 0.7084,                0.74142,                0.47108,                      0,                      0,                    inf,                      0,               0.003367,               0.003367,               0.003367
