                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.51474,                0.91625,                0.33745,                0.96967,                0.82995,                0.82508,                0.87651,                0.70912,                 0.8213,                0.81902,                 0.8663,                0.68189,                      0,                      0,                    inf,                      0,                0.00307,                0.00307,                0.00307
                     37,                0.49546,                0.89798,                0.31764,                0.96286,                0.83403,                 0.8358,                0.87605,                0.72592,                0.83184,                0.83376,                0.87366,                0.68936,                      0,                      0,                    inf,                      0,               0.002872,               0.002872,               0.002872
                     38,                0.49121,                0.89657,                0.31693,                0.95442,                0.84221,                0.82646,                0.88136,                0.72443,                0.84052,                0.82498,                0.87904,                0.69146,                      0,                      0,                    inf,                      0,               0.002674,               0.002674,               0.002674
                     39,                0.48243,                0.86851,                0.30773,                0.95442,                0.87629,                0.84715,                0.88471,                0.72651,                0.86886,                0.83992,                0.87374,                0.69748,                      0,                      0,                    inf,                      0,               0.002476,               0.002476,               0.002476
                     40,                0.41764,                0.82757,                0.27201,                 0.9197,                 0.9002,                0.80722,                0.86928,                0.72554,                0.91736,                0.79562,                 0.8713,                0.69987,                      0,                      0,                    inf,                      0,               0.002278,               0.002278,               0.002278
                     41,                0.40688,                0.78652,                0.25065,                0.91532,                0.89758,                0.82928,                0.89636,                0.74115,                0.89009,                0.82205,                0.88246,                0.71146,                      0,                      0,                    inf,                      0,                0.00208,                0.00208,                0.00208
                     42,                0.39665,                  0.789,                0.23429,                 0.9045,                0.89666,                 0.8659,                0.90879,                0.75555,                0.88914,                 0.8594,                0.89497,                0.72422,                      0,                      0,                    inf,                      0,               0.001882,               0.001882,               0.001882
                     43,                0.38512,                0.75892,                0.22939,                0.89663,                0.91389,                0.83578,                0.90396,                0.74568,                 0.9062,                0.82855,                0.89367,                0.72062,                      0,                      0,                    inf,                      0,               0.001684,               0.001684,               0.001684
                     44,                0.37656,                0.74445,                0.21815,                 0.8928,                0.91586,                0.86274,                 0.9164,                0.76405,                0.90894,                0.85606,                0.90651,                0.73895,                      0,                      0,                    inf,                      0,               0.001486,               0.001486,               0.001486
                     45,                0.36993,                0.71357,                0.20909,                0.89309,                0.89105,                0.83431,                0.89784,                0.75179,                0.88381,                0.82686,                0.88208,                0.72684,                      0,                      0,                    inf,                      0,               0.001288,               0.001288,               0.001288
                     46,                0.36748,                0.69969,                0.20808,                0.89557,                0.88764,                0.85205,                0.90369,                0.75816,                0.88551,                0.85001,                0.89872,                0.73566,                      0,                      0,                    inf,                      0,                0.00109,                0.00109,                0.00109
                     47,                0.35837,                0.74213,                0.19974,                0.88508,                0.82662,                0.89058,                 0.9072,                0.76746,                0.81794,                 0.8935,                0.89895,                0.73976,                      0,                      0,                    inf,                      0,               0.000892,               0.000892,               0.000892
                     48,                0.35265,                0.68562,                0.19528,                0.88364,                0.92507,                0.82186,                0.90547,                0.75835,                0.91766,                0.81463,                 0.8931,                0.73574,                      0,                      0,                    inf,                      0,               0.000694,               0.000694,               0.000694
                     49,                0.34599,                0.67831,                0.19464,                0.88371,                0.88072,                0.85336,                0.90672,                 0.7627,                 0.8747,                0.84642,                0.89068,                0.73199,                      0,                      0,                    inf,                      0,               0.000496,               0.000496,               0.000496
