                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                 1.3587,                 3.1987,                 1.0399,                 1.5563,                0.72994,                0.61465,                0.65502,                 0.4467,                0.72409,                 0.6109,                0.64076,                0.38433,                      0,                      0,                    inf,                      0,               0.004159,               0.004159,               0.004159
                     61,                 1.3559,                 3.2291,                 1.0413,                 1.5549,                0.74517,                0.65096,                0.66294,                0.45758,                0.73775,                0.63898,                0.64321,                0.39527,                      0,                      0,                    inf,                      0,                0.00406,                0.00406,                0.00406
                     62,                 1.3416,                 3.1619,                 1.0197,                 1.5458,                0.73358,                0.60983,                0.64292,                0.43798,                0.72298,                0.60523,                0.63332,                0.36571,                      0,                      0,                    inf,                      0,               0.003961,               0.003961,               0.003961
                     63,                 1.3565,                 3.1887,                 1.0329,                 1.5462,                0.74128,                0.64795,                0.67865,                0.47938,                0.76105,                0.66923,                0.69681,                0.41717,                      0,                      0,                    inf,                      0,               0.003862,               0.003862,               0.003862
                     64,                 1.3608,                 3.2055,                 1.0255,                 1.5486,                0.77629,                0.61488,                 0.6752,                0.47705,                0.76388,                0.60576,                0.65307,                 0.4008,                      0,                      0,                    inf,                      0,               0.003763,               0.003763,               0.003763
                     65,                 1.3194,                 3.1585,                 1.0215,                 1.5303,                0.70615,                0.63351,                0.66663,                0.45539,                0.68054,                0.60259,                0.63279,                0.38298,                      0,                      0,                    inf,                      0,               0.003664,               0.003664,               0.003664
                     66,                 1.3212,                 3.1172,                 1.0004,                 1.5211,                0.73141,                0.63241,                0.67891,                0.47102,                0.77973,                0.62814,                0.67287,                 0.4051,                      0,                      0,                    inf,                      0,               0.003565,               0.003565,               0.003565
                     67,                 1.3318,                 3.1452,                  1.005,                 1.5348,                0.73298,                 0.6298,                0.66632,                 0.4636,                0.76391,                0.62116,                0.68077,                0.39399,                      0,                      0,                    inf,                      0,               0.003466,               0.003466,               0.003466
                     68,                 1.3125,                 3.1033,                0.99301,                 1.5177,                0.68333,                0.61167,                0.63934,                0.42435,                0.67434,                0.60279,                0.61373,                0.34426,                      0,                      0,                    inf,                      0,               0.003367,               0.003367,               0.003367
                     69,                 1.3064,                 3.0947,                0.97868,                 1.5082,                 0.7004,                0.60978,                0.63466,                0.42713,                0.69731,                0.59707,                0.61683,                0.35904,                      0,                      0,                    inf,                      0,               0.003268,               0.003268,               0.003268
                     70,                 1.3043,                 3.1025,                 0.9747,                 1.5066,                0.73763,                0.59066,                0.65219,                0.42146,                0.71746,                0.56946,                0.61411,                0.35482,                      0,                      0,                    inf,                      0,               0.003169,               0.003169,               0.003169
                     71,                 1.2789,                 3.0513,                0.96702,                 1.4904,                 0.6544,                0.62337,                 0.5961,                0.39915,                0.64091,                0.60959,                0.58282,                0.33305,                      0,                      0,                    inf,                      0,                0.00307,                0.00307,                0.00307
                     72,                 1.3161,                 3.1025,                 0.9754,                 1.5142,                0.72194,                0.62592,                0.67684,                0.44637,                0.67491,                0.59181,                0.61603,                0.37129,                      0,                      0,                    inf,                      0,               0.002971,               0.002971,               0.002971
                     73,                 1.2843,                 3.0735,                 0.9604,                 1.4972,                0.70301,                0.60188,                0.66213,                0.44974,                 0.7339,                0.55143,                0.62263,                0.37872,                      0,                      0,                    inf,                      0,               0.002872,               0.002872,               0.002872
                     74,                  1.292,                 3.0942,                 0.9632,                 1.4946,                 0.7367,                0.58054,                0.63919,                0.44513,                 0.7487,                0.57292,                0.62977,                0.37084,                      0,                      0,                    inf,                      0,               0.002773,               0.002773,               0.002773
                     75,                 1.2678,                 3.0275,                0.94112,                 1.4725,                0.78757,                0.61801,                0.68803,                0.46048,                0.76389,                0.58203,                0.64722,                 0.3842,                      0,                      0,                    inf,                      0,               0.002674,               0.002674,               0.002674
                     76,                  1.272,                 3.0351,                0.94086,                 1.4795,                0.69672,                0.64892,                0.67053,                0.46169,                0.68704,                0.64194,                0.66529,                0.38522,                      0,                      0,                    inf,                      0,               0.002575,               0.002575,               0.002575
                     77,                 1.2502,                 3.0157,                0.92062,                 1.4642,                0.61049,                0.63777,                0.61651,                0.41241,                0.64021,                0.55859,                0.57579,                0.33198,                      0,                      0,                    inf,                      0,               0.002476,               0.002476,               0.002476
                     78,                 1.2523,                 3.0141,                0.91853,                 1.4567,                0.70539,                0.63505,                0.67327,                0.44347,                0.69067,                  0.595,                0.63443,                0.36615,                      0,                      0,                    inf,                      0,               0.002377,               0.002377,               0.002377
                     79,                 1.2433,                  3.015,                0.92093,                 1.4566,                0.71623,                 0.6534,                0.68585,                0.46502,                0.70374,                0.63936,                0.66656,                0.39074,                      0,                      0,                    inf,                      0,               0.002278,               0.002278,               0.002278
                     80,                 1.2538,                 2.9949,                 0.9095,                 1.4575,                0.72835,                0.59739,                0.66006,                 0.4499,                 0.6985,                0.57551,                0.61225,                0.35687,                      0,                      0,                    inf,                      0,               0.002179,               0.002179,               0.002179
                     81,                 1.2422,                 3.0063,                0.91278,                 1.4512,                0.77352,                 0.6355,                0.69861,                0.49396,                0.77533,                0.63253,                0.69327,                0.41304,                      0,                      0,                    inf,                      0,                0.00208,                0.00208,                0.00208
                     82,                 1.2292,                 2.9845,                0.89509,                 1.4412,                0.63375,                 0.6222,                0.61759,                  0.413,                0.63334,                0.62128,                0.61047,                0.33761,                      0,                      0,                    inf,                      0,               0.001981,               0.001981,               0.001981
