                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     41,                0.57094,                 1.0197,                 0.3762,                0.98555,                0.83285,                 0.7936,                0.84879,                 0.6908,                0.83252,                0.79508,                0.85475,                0.65691,                      0,                      0,                    inf,                      0,                0.00604,                0.00604,                0.00604
                     42,                  0.565,                 1.0137,                0.36951,                0.97411,                0.82841,                0.79769,                0.85721,                0.69174,                 0.8264,                0.78829,                0.84465,                 0.6614,                      0,                      0,                    inf,                      0,               0.005941,               0.005941,               0.005941
                     43,                0.55192,                 1.0258,                0.36778,                0.98037,                 0.8749,                0.80461,                0.88754,                0.71138,                0.87015,                0.79104,                0.87376,                 0.6782,                      0,                      0,                    inf,                      0,               0.005842,               0.005842,               0.005842
                     44,                0.55759,                 1.0414,                 0.3654,                0.97841,                 0.8905,                0.78366,                0.87345,                0.70591,                0.89991,                0.79011,                0.87975,                0.67892,                      0,                      0,                    inf,                      0,               0.005743,               0.005743,               0.005743
                     45,                0.55362,                0.99915,                0.35891,                0.97743,                0.82574,                0.86677,                0.88832,                0.71448,                0.82093,                0.86214,                0.88347,                0.69041,                      0,                      0,                    inf,                      0,               0.005644,               0.005644,               0.005644
                     46,                0.55567,                0.98759,                0.35501,                0.97885,                0.78145,                0.86079,                0.87243,                 0.6976,                0.85606,                0.78138,                0.86283,                0.66614,                      0,                      0,                    inf,                      0,               0.005545,               0.005545,               0.005545
                     47,                0.55074,                 1.0097,                0.36058,                0.98171,                0.83019,                0.84753,                0.88499,                 0.7223,                0.82765,                0.84807,                0.88316,                0.68789,                      0,                      0,                    inf,                      0,               0.005446,               0.005446,               0.005446
                     48,                0.54665,                0.98943,                0.35138,                0.97776,                0.82691,                 0.8096,                0.86563,                0.70667,                0.82828,                0.81193,                0.85704,                 0.6736,                      0,                      0,                    inf,                      0,               0.005347,               0.005347,               0.005347
                     49,                0.53809,                0.98694,                0.35239,                0.96595,                0.83913,                0.85961,                0.88676,                0.73586,                0.84078,                0.86013,                0.87772,                0.69945,                      0,                      0,                    inf,                      0,               0.005248,               0.005248,               0.005248
                     50,                0.54076,                0.97415,                0.34625,                0.96706,                0.80978,                0.81802,                0.86561,                0.70541,                0.80563,                0.81816,                 0.8629,                0.67346,                      0,                      0,                    inf,                      0,               0.005149,               0.005149,               0.005149
                     51,                0.53362,                0.95524,                0.34133,                0.96672,                0.83752,                0.83793,                0.86901,                 0.6979,                0.83617,                 0.8391,                0.86471,                0.67722,                      0,                      0,                    inf,                      0,                0.00505,                0.00505,                0.00505
                     52,                0.53443,                0.94739,                0.34022,                0.96929,                0.87038,                 0.8359,                0.87189,                0.72315,                 0.8779,                0.83875,                0.87458,                0.69605,                      0,                      0,                    inf,                      0,               0.004951,               0.004951,               0.004951
                     53,                0.52278,                0.94339,                0.32644,                0.96274,                0.88328,                0.80684,                0.86834,                0.71326,                0.89468,                 0.8145,                0.88325,                0.68044,                      0,                      0,                    inf,                      0,               0.004852,               0.004852,               0.004852
                     54,                0.51868,                0.92958,                0.32657,                0.96085,                0.88015,                0.80868,                0.88176,                 0.7191,                  0.872,                0.80186,                 0.8682,                0.68807,                      0,                      0,                    inf,                      0,               0.004753,               0.004753,               0.004753
                     55,                0.51921,                0.93614,                0.32403,                0.96158,                0.83698,                0.83069,                0.87218,                0.70544,                0.83925,                0.83563,                0.87101,                0.67236,                      0,                      0,                    inf,                      0,               0.004654,               0.004654,               0.004654
                     56,                0.51677,                0.91967,                0.33066,                0.95673,                0.86265,                0.84804,                0.90776,                0.73718,                0.85877,                0.84528,                0.90016,                0.70096,                      0,                      0,                    inf,                      0,               0.004555,               0.004555,               0.004555
                     57,                  0.507,                0.92276,                0.31675,                0.95707,                0.83907,                0.87667,                0.90096,                0.73285,                0.83209,                0.86928,                0.88678,                0.70648,                      0,                      0,                    inf,                      0,               0.004456,               0.004456,               0.004456
                     58,                0.51231,                0.90792,                0.32109,                0.94928,                0.87515,                0.86151,                0.90488,                0.73652,                0.86693,                0.85501,                0.89406,                0.70483,                      0,                      0,                    inf,                      0,               0.004357,               0.004357,               0.004357
