                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     64,                0.55989,                 1.1203,                0.36126,                 1.0082,                 0.8905,                0.83414,                0.90264,                0.75726,                0.88997,                0.83215,                0.89666,                0.72159,                      0,                      0,                    inf,                      0,               0.003763,               0.003763,               0.003763
                     65,                0.55968,                 1.1167,                0.36009,                 1.0139,                0.89911,                0.82544,                0.91452,                0.76791,                0.87764,                0.84289,                0.90855,                0.73565,                      0,                      0,                    inf,                      0,               0.003664,               0.003664,               0.003664
                     66,                0.54625,                 1.0574,                0.34836,                 0.9953,                0.89648,                0.88941,                0.92608,                0.76813,                 0.8942,                0.88738,                0.92174,                0.73014,                      0,                      0,                    inf,                      0,               0.003565,               0.003565,               0.003565
                     67,                0.54517,                 1.0871,                0.34719,                 1.0026,                0.92776,                0.83315,                0.91525,                0.77507,                0.92281,                0.82851,                0.90753,                0.74386,                      0,                      0,                    inf,                      0,               0.003466,               0.003466,               0.003466
                     68,                0.54964,                 1.0899,                0.34728,                 1.0041,                0.87917,                0.86652,                0.91335,                0.77015,                0.87195,                0.86041,                0.90034,                0.73721,                      0,                      0,                    inf,                      0,               0.003367,               0.003367,               0.003367
                     69,                0.56445,                 1.0949,                0.35011,                 1.0091,                0.91981,                0.82474,                 0.9141,                0.76559,                0.91246,                0.81751,                 0.9041,                0.73051,                      0,                      0,                    inf,                      0,               0.003268,               0.003268,               0.003268
                     70,                0.55304,                  1.096,                0.34818,                0.99766,                0.85323,                0.85608,                0.90025,                0.76375,                0.84932,                0.85418,                0.89512,                0.73217,                      0,                      0,                    inf,                      0,               0.003169,               0.003169,               0.003169
                     71,                0.54445,                 1.0519,                0.33407,                0.99103,                0.94409,                0.77494,                0.89324,                0.75637,                 0.8648,                0.81344,                0.88846,                0.72119,                      0,                      0,                    inf,                      0,                0.00307,                0.00307,                0.00307
                     72,                0.54116,                 1.0653,                 0.3341,                 0.9986,                0.88396,                0.84367,                0.90302,                0.76192,                  0.895,                0.85318,                0.91276,                0.72788,                      0,                      0,                    inf,                      0,               0.002971,               0.002971,               0.002971
                     73,                0.54129,                 1.0515,                0.33624,                0.99539,                0.90105,                0.85231,                 0.9182,                0.78579,                0.87875,                0.87745,                0.90773,                0.74322,                      0,                      0,                    inf,                      0,               0.002872,               0.002872,               0.002872
                     74,                 0.5328,                 1.0413,                0.32979,                0.99212,                0.87342,                 0.8895,                0.92675,                0.77413,                0.86593,                0.88252,                 0.9135,                0.73744,                      0,                      0,                    inf,                      0,               0.002773,               0.002773,               0.002773
                     75,                0.53892,                  1.081,                0.32846,                0.99487,                0.87607,                0.88699,                0.92236,                0.78366,                0.86877,                0.88031,                0.91329,                  0.746,                      0,                      0,                    inf,                      0,               0.002674,               0.002674,               0.002674
                     76,                 0.5314,                 1.0678,                0.32679,                0.99647,                0.91674,                0.87202,                0.93241,                0.79208,                0.90892,                0.86479,                0.92241,                0.75901,                      0,                      0,                    inf,                      0,               0.002575,               0.002575,               0.002575
                     77,                0.52874,                 1.0332,                0.32005,                0.98944,                0.87431,                0.84144,                0.91235,                0.77418,                0.86627,                0.83421,                0.89978,                0.74248,                      0,                      0,                    inf,                      0,               0.002476,               0.002476,               0.002476
                     78,                0.53374,                 1.0362,                0.32331,                0.98915,                0.89938,                0.84594,                0.91155,                0.77205,                 0.8644,                0.87979,                0.90588,                0.74138,                      0,                      0,                    inf,                      0,               0.002377,               0.002377,               0.002377
                     79,                0.51832,                0.98868,                0.31497,                0.98923,                 0.8698,                 0.9048,                0.92459,                0.79193,                0.86163,                0.89764,                 0.9123,                0.75253,                      0,                      0,                    inf,                      0,               0.002278,               0.002278,               0.002278
                     80,                0.51656,                0.98683,                0.30749,                0.98018,                0.90379,                0.88032,                0.92741,                0.78812,                0.91175,                0.88664,                0.92299,                 0.7499,                      0,                      0,                    inf,                      0,               0.002179,               0.002179,               0.002179
                     81,                0.51349,                0.98553,                0.30341,                0.97322,                0.93704,                0.85539,                0.93546,                0.79816,                0.92986,                0.85115,                0.92003,                0.76227,                      0,                      0,                    inf,                      0,                0.00208,                0.00208,                0.00208
                     82,                0.50634,                0.96756,                0.30171,                 0.9707,                 0.9235,                0.84845,                 0.9301,                 0.7827,                0.91575,                0.84122,                0.91565,                 0.7443,                      0,                      0,                    inf,                      0,               0.001981,               0.001981,               0.001981
                     83,                0.51706,                 1.0145,                0.31127,                0.98315,                0.91723,                0.87371,                0.93173,                0.79046,                0.90871,                0.86681,                 0.9189,                0.74892,                      0,                      0,                    inf,                      0,               0.001882,               0.001882,               0.001882
                     84,                0.51216,                0.99145,                0.30281,                0.97443,                0.89034,                0.89109,                0.92772,                   0.79,                0.88275,                0.88386,                0.91722,                 0.7504,                      0,                      0,                    inf,                      0,               0.001783,               0.001783,               0.001783
                     85,                0.50179,                0.97654,                 0.2986,                0.97609,                 0.9292,                0.86531,                0.93016,                0.78941,                0.92273,                 0.8587,                0.92043,                 0.7533,                      0,                      0,                    inf,                      0,               0.001684,               0.001684,               0.001684
                     86,                 0.5021,                0.94528,                0.29628,                0.97044,                0.89563,                0.85262,                0.91869,                0.78487,                0.90028,                0.83833,                0.90882,                0.74446,                      0,                      0,                    inf,                      0,               0.001585,               0.001585,               0.001585
                     87,                0.50645,                0.96392,                0.29428,                0.97469,                0.90239,                0.86398,                0.92504,                0.78992,                0.89409,                0.85619,                0.91281,                0.75247,                      0,                      0,                    inf,                      0,               0.001486,               0.001486,               0.001486
                     88,                0.49674,                0.96617,                0.29199,                0.97315,                0.89955,                 0.8837,                0.93061,                 0.7992,                0.89278,                0.87723,                0.92214,                0.76367,                      0,                      0,                    inf,                      0,               0.001387,               0.001387,               0.001387
                     89,                0.49096,                0.93325,                0.28463,                0.96617,                0.89536,                0.90564,                0.93841,                0.80002,                0.92774,                0.86978,                0.93095,                0.75692,                      0,                      0,                    inf,                      0,               0.001288,               0.001288,               0.001288
                     90,                0.36905,                0.79349,                0.21911,                0.92163,                0.92302,                0.86037,                0.92815,                0.79776,                0.92192,                0.85945,                0.92256,                0.76794,                      0,                      0,                    inf,                      0,               0.001189,               0.001189,               0.001189
                     91,                0.36012,                0.74708,                0.20316,                0.92646,                0.94457,                0.86755,                0.92783,                0.78496,                0.93623,                0.85976,                0.91675,                0.75727,                      0,                      0,                    inf,                      0,                0.00109,                0.00109,                0.00109
                     92,                0.35911,                0.74561,                 0.2038,                0.91423,                0.89586,                0.87114,                0.92882,                0.79145,                0.88909,                0.86467,                0.91797,                0.75942,                      0,                      0,                    inf,                      0,               0.000991,               0.000991,               0.000991
                     93,                0.35024,                 0.7355,                0.19029,                0.91132,                0.90971,                 0.8672,                 0.9265,                0.79166,                 0.8768,                0.89137,                0.91941,                0.76251,                      0,                      0,                    inf,                      0,               0.000892,               0.000892,               0.000892
                     94,                0.34116,                0.71026,                 0.1835,                 0.9052,                0.90821,                0.87657,                0.92235,                0.78388,                0.89995,                0.86878,                0.91377,                0.75843,                      0,                      0,                    inf,                      0,               0.000793,               0.000793,               0.000793
                     95,                0.35273,                0.75532,                0.18901,                0.90458,                0.89922,                 0.8967,                 0.9306,                0.78784,                0.89368,                 0.8915,                0.92347,                0.75589,                      0,                      0,                    inf,                      0,               0.000694,               0.000694,               0.000694
                     96,                 0.3391,                0.70548,                0.18477,                0.90198,                0.95658,                 0.8916,                0.93937,                0.79546,                 0.9538,                  0.889,                0.93296,                0.76231,                      0,                      0,                    inf,                      0,               0.000595,               0.000595,               0.000595
                     97,                0.33564,                 0.6885,                0.17741,                0.89895,                0.92877,                0.90588,                0.94247,                0.79903,                  0.926,                0.90328,                0.93663,                0.76932,                      0,                      0,                    inf,                      0,               0.000496,               0.000496,               0.000496
                     98,                0.33063,                0.70377,                0.17425,                0.89521,                0.95465,                0.87683,                0.93956,                0.79764,                0.94966,                0.87157,                0.93213,                0.77086,                      0,                      0,                    inf,                      0,               0.000397,               0.000397,               0.000397
                     99,                0.33012,                0.71102,                0.17729,                0.89647,                0.91734,                0.90189,                0.94173,                0.80219,                0.91181,                0.89679,                0.93463,                0.77518,                      0,                      0,                    inf,                      0,               0.000298,               0.000298,               0.000298
